d_bias_x1e3,d_mae_x1e3,d_rmse_x1e3,k_bias,k_mae,k_rmse,method,seed,test_noise,train_noise
-0.4519811272621155,0.45262041687965393,0.475426584482193,-0.6246889233589172,0.6246889233589172,0.6546034812927246,mono_adc_as_d,42,0.01,none
0.003250290872529149,0.07599471509456635,0.12102611362934113,-0.007478097919374704,0.07554813474416733,0.10255605727434158,poly_dki_fit,42,0.01,none
-0.000643625040538609,0.035588834434747696,0.04589298367500305,0.001821990474127233,0.0481053851544857,0.061648305505514145,supervised_mlp,42,0.01,0.01
0.00434790039435029,0.03977835178375244,0.051042746752500534,0.0167028047144413,0.04780813679099083,0.06255011260509491,pinn_log_no_gt,42,0.01,0.01
0.002929369919002056,0.040695950388908386,0.052352845668792725,0.016893818974494934,0.0473460778594017,0.06156141310930252,pinn_log_rician_no_gt,42,0.01,0.01
-0.002122072270140052,0.03538310155272484,0.045503951609134674,0.006028582341969013,0.04362984001636505,0.05650627985596657,semi_supervised_mlp,42,0.01,0.01
0.0049790795892477036,0.04075503721833229,0.05226367339491844,0.011144661344587803,0.04335949942469597,0.056051213294267654,pinn_log_predict_s0,42,0.01,0.01
0.02141658216714859,0.04606097191572189,0.05748939514160156,0.016331929713487625,0.04362619295716286,0.056761484593153,pinn_log_rician_predict_s0,42,0.01,0.01
0.003739888546988368,0.055337224155664444,0.07541419565677643,0.0018857154063880444,0.047190871089696884,0.061223819851875305,cnn_supervised,42,0.01,0.01
-0.011026323772966862,0.06091003865003586,0.08128896355628967,0.003531650872901082,0.056592218577861786,0.0732029378414154,cnn_pinn_log,42,0.01,0.01
0.008930161595344543,0.039673708379268646,0.05035791173577309,-0.0023588771000504494,0.04523216560482979,0.058026496320962906,supervised_mlp,42,0.01,0.03
0.03216585889458656,0.05368061736226082,0.06800518184900284,0.0470697246491909,0.058737970888614655,0.07617447525262833,pinn_log_no_gt,42,0.01,0.03
0.030714450404047966,0.05328679084777832,0.06792958825826645,0.04702423885464668,0.057971131056547165,0.0740068182349205,pinn_log_rician_no_gt,42,0.01,0.03
0.006688778288662434,0.040876686573028564,0.0523088313639164,0.013443554751574993,0.04322917386889458,0.05570971220731735,semi_supervised_mlp,42,0.01,0.03
