d_bias_x1e3,d_mae_x1e3,d_rmse_x1e3,k_bias,k_mae,k_rmse,method,seed,test_noise,train_noise
0.01577923633158207,0.13751192390918732,0.21028760075569153,-0.5336163640022278,0.5375692844390869,0.5823408961296082,poly_dki_fit,123,0.01,none
0.00013885060616303235,0.030662577599287033,0.040974605828523636,-0.0012808768078684807,0.05628874525427818,0.07142289727926254,supervised_mlp,123,0.01,0.01
0.012523208744823933,0.035856157541275024,0.05032958835363388,-0.5892737507820129,0.5892737507820129,0.6112764477729797,pinn_log_no_gt,123,0.01,0.01
0.015041579492390156,0.036365680396556854,0.05050353705883026,-0.587125301361084,0.587125301361084,0.6102050542831421,pinn_log_rician_no_gt,123,0.01,0.01
0.012954380363225937,0.03010953590273857,0.04001946374773979,-0.5331152081489563,0.5331156849861145,0.5522752404212952,semi_supervised_mlp,123,0.01,0.01
-0.010361293330788612,0.03533463552594185,0.05755157768726349,-0.6264356374740601,0.6264356374740601,0.6515807509422302,pinn_log_predict_s0,123,0.01,0.01
0.021057093515992165,0.047609008848667145,0.06453695893287659,-0.5792875289916992,0.5792875289916992,0.6015368103981018,pinn_log_rician_predict_s0,123,0.01,0.01
0.00031576844048686326,0.07590823620557785,0.10368433594703674,-0.003329260740429163,0.055144499987363815,0.07051181048154831,cnn_supervised,123,0.01,0.01
0.4177541732788086,0.42052310705184937,0.4396628737449646,-0.16204483807086945,0.1696120798587799,0.191935732960701,cnn_pinn_log,123,0.01,0.01
0.01654958538711071,0.03225696459412575,0.04267827048897743,-0.007470085285604,0.056210458278656006,0.0713229551911354,supervised_mlp,123,0.01,0.03
0.12918676435947418,0.1358635127544403,0.1484738290309906,-0.3747566342353821,0.3759782016277313,0.40447893738746643,pinn_log_no_gt,123,0.01,0.03
0.12669967114925385,0.1357341706752777,0.14848674833774567,-0.3727498948574066,0.37381336092948914,0.4006292521953583,pinn_log_rician_no_gt,123,0.01,0.03
